name,city,type,Latitude,Longitude
MusterPoint CoWorking Space,Lagos,cowork,6.6311411,3.3431928
SpaceUnlimited GRA,Lagos,cowork,6.580349699999999,3.3468681
ThinkSpace Coworking Space by Four Points Lagos,Lagos,cowork,6.448124300000001,3.4330216
CubeHub - Coworking Virtual and Serviced Offices - Adebola Centre Lagos,Lagos,cowork,6.591154599999999,3.359383
Coworking Co Work Surf Burgau,Sagres,cowork,37.07680879999999,-8.7708893
workaround Vila do Bispo,Sagres,cowork,37.0854869,-8.9221314
Off the Hook Coworking & Coliving,Sagres,cowork,37.01074,-8.9415286
Local Guesthouse - Coliving & Coworking Sagres,Sagres,cowork,37.01365190000001,-8.9379258
Coworkyard via zoe fontana,Roma,cowork,41.9318829,12.6087999
CoworkTalenti,Roma,cowork,41.9406901,12.5446545
Ala/34 Coworking & Accelerator,Roma,cowork,41.86304020000001,12.4330649
CoWorking Flaminio,Roma,cowork,41.9242027,12.4649056
Doing Working,Roma,cowork,,
GroWorking,Roma,cowork,42.66662729999999,23.3737345
CUBE Suite Coworking,Roma,cowork,41.9797801,12.5170535
G27 Coworking Roma EUR,Roma,cowork,41.8275515,12.462862
Workin'Co,Roma,cowork,41.8813017,12.4562932
UP - Urban Places,Roma,cowork,41.90954199999999,12.5488195
QueStudio COLAVORO,Roma,cowork,41.8628329,12.4690654
Punto Coworking Trastevere,Roma,cowork,41.8762388,12.4531961
209 Studio,Roma,cowork,,
Starwaylab Coworking,Roma,cowork,41.8961415,12.4970637
CoWorking36,Roma,cowork,41.8709459,12.4759209
COWO® Coworking Roma Centro,Roma,cowork,41.9027681,12.4937557
Spazio Concrete Coworking a Roma Pigneto,Roma,cowork,41.890012,12.5325274
COWorking Termini,Roma,cowork,41.8934225,12.506146
Ginko Plus Coworking Roma,Roma,cowork,41.9491703,12.5550481
Cowall coworking,Roma,cowork,41.8633405,12.4809887
Creative Hub - Coworking,Milán,cowork,45.4150376,9.2649293
Flexworking Coworking Milano,Milán,cowork,45.46443070000001,9.199051299999999
COWO® Milano Buenos Aires,Milán,cowork,45.4788667,9.2075263
Donatello Coworking,Milán,cowork,45.4801601,9.2209754
Coworking Porta Romana by Coworld,Milán,cowork,45.4524792,9.198749399999999
Co HuB,Milán,cowork,,
CAMPUS COWORKING MILANO - PORTA ROMANA,Milán,cowork,45.4563924,9.2151788
Time2work Colavoro,Milán,cowork,45.4598898,9.1676627
sansiro evolution coworking,Milán,cowork,45.4742237,9.1152826
Coworking Watt 20 - Navigli Milano,Milán,cowork,45.4439799,9.1521169
C4C - Spazio di Coworking a Milano,Milán,cowork,45.4863947,9.2187697
Coworking Working-Milano,Milán,cowork,45.48157579999999,9.2179181
Coworking San Siro,Milán,cowork,,
Coworking Manara 19,Milán,cowork,45.58878,9.263066
Coworking Monza,Milán,cowork,45.5845853,9.2666334
IN FILANDA COWORKING,Milán,cowork,45.5254906,9.3284478
Coworking Concorezzo,Milán,cowork,45.5860738,9.3424488
Coworking Toogether & Academy,Milán,cowork,45.60174560000001,9.2531871
Work&Co. Coworking Milano Est,Milán,cowork,45.4937598,9.2805213
Coworking Lab - Milan,Milán,cowork,45.4856594,9.228535899999999
Dialogue Place,Nápoles,cowork,,
re.working,Nápoles,cowork,,
FareWork - CoWorking Space,Nápoles,cowork,40.8543497,14.2512243
WeCoWork,Nápoles,cowork,36.4990184,-4.9974156
Spazio TRA,Nápoles,cowork,40.8479403,14.2498708
City Center Coworking,Nápoles,cowork,,
COWO® Coworking Napoli Centro Direzionale Re.Work,Nápoles,cowork,40.8571545,14.2828539
137a Colavoro,Nápoles,cowork,40.8374287,14.2305844
Lightlive Coworking,Nápoles,cowork,40.8470588,14.2519784
Cimarosa Business Center,Nápoles,cowork,40.8427529,14.2308656
COWO® Coworking Napoli Nuova Poggioreale,Nápoles,cowork,40.8625169,14.2827586
PARKAMPUS,Nápoles,cowork,40.9063504,14.3989741
WorkYou,Nápoles,cowork,,
Coworking Company,Nápoles,cowork,,
Talent Garden,Nápoles,cowork,,
MICROHUB FLEGREO,Nápoles,cowork,40.8297642,14.1308533
Tree - Colavoro Formazione e Lavoro,Nápoles,cowork,40.9721179,14.2079944
NapHub,Nápoles,cowork,40.8319296,14.2247488
Business Center Flegreo Hub,Nápoles,cowork,40.8506191,14.184158
Lanificio Digitale,Nápoles,cowork,40.8544712,14.2643591
Bliss Coworking,Turín,cowork,45.0800809,7.6238362
Reaction Colavoro,Turín,cowork,45.0589228,7.666708700000001
Silos 93 | Coworking Space Torino,Turín,cowork,45.0676762,7.6116779
Co-working San Salvario | Lombroso16 | Work from Italy,Turín,cowork,45.05614190000001,7.682668
INTANDEM Coworking,Turín,cowork,45.0692318,7.7000972
Toolbox Coworking,Turín,cowork,45.050238,7.669286
PixelKitchen Coworking,Turín,cowork,45.0600051,7.683586299999999
Spazio C8,Turín,cowork,45.072509,7.673546699999998
Coworking a Torino - SmarTOwork,Turín,cowork,45.0702705,7.711135799999999
Impact Hub Torino,Turín,cowork,45.090371,7.6856255
Coworking Multi Lab,Turín,cowork,44.9746012,7.7307389
Cocò Working by Nespolo,Turín,cowork,45.067032,7.6715372
ULTRASPAZIO,Turín,cowork,45.0656013,7.6872142
Spazio19 coworking,Turín,cowork,45.0694388,7.701181099999999
COWO® Torino Coworking Center,Turín,cowork,45.0874265,7.688646400000001
WORKEY COWO® Coworking Torino Mirafiori Sud,Turín,cowork,45.0168167,7.6088255
Coworking 599 Europa,Turín,cowork,45.184721,7.791669999999999
Centro Clinico Psicologia Torino - Psycoworking,Turín,cowork,45.0672541,7.6771396
Fisic Colavoro,Turín,cowork,45.0619241,7.706880099999999
Mydeskto,Turín,cowork,45.07416,7.6690505
Coworking Palermo Empower,Palermo,cowork,38.0945428,13.3097238
PMO Colavoro,Palermo,cowork,38.1243185,13.3578541
Atelier CoWork,Palermo,cowork,38.1291883,13.3507579
neu [nòi] - spazio al lavoro,Palermo,cowork,38.1155003,13.3682279
Coworking Di Cristofalo,Palermo,cowork,38.0958446,13.3907755
Quarto Tempo,Palermo,cowork,,
Studios Colavoro,Palermo,cowork,38.1320843,13.3438399
Beet Community,Palermo,cowork,,
Centro Direzionale - Business Center Palermo,Palermo,cowork,38.1341104,13.3288676
Barbaros - spazio di colavoro,Palermo,cowork,38.1452412,13.3469657
The District,Palermo,cowork,,
Changes Coworking - Palermo,Palermo,cowork,38.1189289,13.3582324
Officine Arcobaleno,Palermo,cowork,38.1155523,13.3552233
Magnisi,Palermo,cowork,38.1247456,13.3572771
garzilli 4,Palermo,cowork,38.1245791,13.3531726
Piano Hoüel,Palermo,cowork,38.1216813,13.3498396
Scalo 5B,Palermo,cowork,38.1464669,13.35583
Spazio MAD,Palermo,cowork,38.1254692,13.3572534
Professional Space,Palermo,cowork,,
Re Federico Colavoro,Palermo,cowork,38.1212388,13.3470951
Cofoundry Coworking | Genova,Génova,cowork,44.4138864,8.9287602
URBAM - Coworking Genova,Génova,cowork,44.4070913,8.9285243
COWO® Coworking Genova Deferrari,Génova,cowork,44.4054058,8.936555799999999
Coworking Genova,Génova,cowork,44.4056499,8.946256
Smart working space Genova San Martino,Génova,cowork,44.4065316,8.972116399999999
COWO® Coworking Genova Sampierdarena,Génova,cowork,44.4104712,8.906884699999999
COMMON-LAB,Génova,cowork,,
CWG coworking porto antico,Génova,cowork,44.4068666,8.9263926
Corte Business Center,Génova,cowork,,
Workspace Italia Srl,Génova,cowork,44.4055279,8.9364343
Spazio Popolare Santa Brigida,Génova,cowork,44.4152023,8.924607
Talent Garden Genova Baltimora,Génova,cowork,44.403443,8.9343068
Cons & Cow,Génova,cowork,39.7999897,-121.5141615
Coworking Conform,Génova,cowork,44.4102744,8.898705399999999
Condiviso,Génova,cowork,44.413053,8.924512000000002
Social Hub Genova,Génova,cowork,44.412319,8.927589
Stark Lab,Génova,cowork,,
Tatabox Workshop Studio,Génova,cowork,44.4045932,8.935922
Donne in Luce,Génova,cowork,,
Business Center Liguria,Génova,cowork,44.4123478,8.6954336
Spazio01 Coworking,Bolonia,cowork,44.4950322,11.3402256
Coworking Nuntiabo,Bolonia,cowork,44.489033,11.3511945
Coworking,Bolonia,cowork,,
Granata Coworking,Bolonia,cowork,44.500206,11.340383
Moshtari heyvon,Bolonia,cowork,44.5051257,11.3415109
Creative Hub Bologna,Bolonia,cowork,44.5027474,11.4132883
The Social Hub Coworking Bologna,Bolonia,cowork,44.5095501,11.340859
COWO® Coworking Bologna QuattordiciA,Bolonia,cowork,44.494887,11.3426163
Co.Space,Bolonia,cowork,,
COWO® Coworking Stazione Bologna Centrale,Bolonia,cowork,44.5045794,11.3385395
Coworking Rivareno,Bolonia,cowork,44.4982815,11.3309137
Coworking del Sé A.P.S,Bolonia,cowork,44.5077955,11.3499604
Econarea,Bolonia,cowork,44.51093119999999,11.3489755
COWO® Coworking Bologna Giardini Margherita,Bolonia,cowork,44.47987759999999,11.3616717
GOINOFFICE & Alecs Bianchi,Bolonia,cowork,44.50835319999999,11.3420327
COMBINATA - Coworking accessibile Bologna,Bolonia,cowork,44.499185,11.3612619
COWO® Bologna San Vitale,Bolonia,cowork,44.4917313,11.3893184
Copernico - Bologna Rizzoli Copernico,Bolonia,cowork,44.4951525,11.3447941
91C: coworking space,Florencia,cowork,43.7949384,11.2408807
EX32 Coworking,Florencia,cowork,43.7729205,11.2934025
The Social Hub Coworking Florence Lavagnini,Florencia,cowork,43.7821703,11.2531728
Exfilab Coworking Florence,Florencia,cowork,43.768941,11.298051
Okubo Station,Florencia,cowork,35.7006865,139.697381
Coworking La Felce,Florencia,cowork,43.84281499999999,11.1266341
ZoWorking,Florencia,cowork,43.8251427,11.2064374
Novoli Work Space,Florencia,cowork,43.7916189,11.2195684
Bi4working,Florencia,cowork,43.7919663,11.2145648
YOUR COPLACE IN FLORENCE,Florencia,cowork,43.7635165,11.2741155
Coworking Firenze - Pluriversum,Florencia,cowork,43.7718356,11.2125459
CURA ART LAB,Florencia,cowork,43.7718663,11.2627069
SPAZIO CO-STANZA,Florencia,cowork,43.7791351,11.2388555
Coworking Space IYL,Florencia,cowork,43.77018409999999,11.1063617
The Cooffice Agliana,Florencia,cowork,43.9004209,10.9999233
Danama Space Coworking,Florencia,cowork,43.8775591,11.1045
WorkAround Firenze,Florencia,cowork,43.7895346,11.2371599
Codispace Srl,Florencia,cowork,43.7928367,11.2167427
Coworking Prato - IC - Next srl,Florencia,cowork,43.8811002,11.0721635
Impact Hub Florence,Florencia,cowork,43.797777,11.238393
Coworking Bari Faro Futuro - Rete COWO®,Bari,cowork,41.1381348,16.8437792
Impact Hub Bari,Bari,cowork,41.13642129999999,16.8370312
Spazio 14 - Coworking nel centro di Bari  uffici arredati,Bari,cowork,41.1249715,16.864737
Meetingroombari - baricoworking,Bari,cowork,41.1219726,16.8704578
Meetingroombari | Sale Riunioni e Coworking,Bari,cowork,41.1187222,16.8686808
GE.CO. | Coworking Center,Bari,cowork,41.1150401,16.8869288
MULLUM Principe Amedeo _Coworking Bari,Bari,cowork,41.1223165,16.8661689
Archimake,Bari,cowork,41.12110759999999,16.866239
BIOSMADE COWORKING,Bari,cowork,40.9504578,16.9227344
Coworking Airport Bari - by We work S.r.l.,Bari,cowork,41.1333406,16.77865
Studio52 Ufficio Condiviso,Bari,cowork,41.1094836,16.9132193
Al 10 - Smart Business Office,Bari,cowork,41.12600640000001,16.8715631
Meetingroombari Sale Riunioni - Piazza Aldo Moro 14,Bari,cowork,41.1192347,16.8703569
COWO® Coworking Bitonto,Bari,cowork,41.1070569,16.6892582
Psychosphaera s.r.l.,Bari,cowork,41.1201726,16.8787333
MULLUM _Professional Office Bari,Bari,cowork,41.1259025,16.8705913
LoStabile,Bari,cowork,41.1209327,16.8528963
MULLUM Rivierasud _Coworking Bari,Bari,cowork,41.1172166,16.8928912
Percorsi Up Arte,Bari,cowork,,
Quadrato Rosso,Bari,cowork,,
@localhost | Coworking Space,Catania,cowork,,
CoWonderful,Catania,cowork,37.52624,15.0903752
Base51 Nuova Sede,Catania,cowork,37.5080085,15.0872497
Molo 4.0 - Coworking Uffici Sale Riunioni,Catania,cowork,37.5701194,14.899697
Isola Catania,Catania,cowork,37.5018262,15.0909045
Harim Hub,Catania,cowork,37.5134082,15.0900518
ConLab Acireale,Catania,cowork,37.5997976,15.1665605
Fablab Catania,Catania,cowork,37.51302920000001,15.0766194
Verso Coffice Catania,Catania,cowork,37.5168513,15.0875356
Coworking Catania,Catania,cowork,37.5078836,15.0830032
Vulcanìc,Catania,cowork,,
Free Mind Foundry,Catania,cowork,37.6223083,15.1456546
Lo Studio,Catania,cowork,,
Training & Consulting Srl,Catania,cowork,,
B&B Giardino della Giganza,Catania,cowork,37.5116028,15.0801588
Centro Uffici | Bellini,Catania,cowork,37.5190638,15.1063527
Beddart,Catania,cowork,37.5089317,15.0900712
Feiana Business Center,Catania,cowork,37.5167847,15.0827788
Student Lab,Catania,cowork,,
Meeting Catania SALA91,Catania,cowork,37.5279961,15.0865307
Coworking Project,Venecia,cowork,45.4938356,12.1010105
Venice Coworking,Venecia,cowork,45.42528840000001,12.3227577
COWO® Coworking Venezia Vega,Venecia,cowork,45.4715752,12.2552383
Coworking Project Camponogara,Venecia,cowork,45.3847756,12.0718451
COWO® Coworking Mestre Via Torino,Venecia,cowork,45.4809275,12.2499676
Spazio Coworking,Venecia,cowork,,
Smart Space Coworking,Venecia,cowork,45.4123336,12.0985621
Maderna Business Center,Venecia,cowork,45.5105995,12.2345336
CoS Lab,Venecia,cowork,,
AreaDesk,Venecia,cowork,45.4705294,12.2173357
Lemon,Venecia,cowork,,
COWO® Coworking Treviso Sud Dosson,Venecia,cowork,45.6205219,12.2648412
Coworking Altino,Venecia,cowork,42.1024175,14.3325721
COWO® Coworking Preganziol Treviso,Venecia,cowork,45.6123043,12.228532
Via Rampa Cavalcavia 1 Work Cluster,Venecia,cowork,45.4829022,12.2361732
SerenDPT Coworking Venice,Venecia,cowork,45.4257295,12.323049
COWO® Coworking Porte di Mestre,Venecia,cowork,45.5118857,12.2303105
Meme Coworking | Ufficio condiviso a Mogliano Veneto,Venecia,cowork,45.5608398,12.2362701
COWO® Coworking Pianiga Venezia,Venecia,cowork,45.45087909999999,12.0650943
SerenDPT Srl SB,Venecia,cowork,45.4257401,12.3231123
Coworking San Tomaso,Verona,cowork,45.4410542,11.0023959
Well-Coworking,Verona,cowork,45.42940369999999,10.9722529
Mezzanine Coworking - Verona Centro,Verona,cowork,45.441727,10.9983672
MultiCO Coworking,Verona,cowork,45.4404062,11.0139648
Lab17 | Coworking,Verona,cowork,45.3543923,10.8394737
Mind Lab - Coworking Village,Verona,cowork,45.3907311,11.0360722
Coworking AROUNDVERONA,Verona,cowork,45.439364,11.0169151
Coworking Quadrante Europa,Verona,cowork,45.4168962,10.926877
Eden Working Verona,Verona,cowork,45.4022701,10.9732444
Dado Coworking,Verona,cowork,45.4549749,10.9065958
AQA Coworking,Verona,cowork,45.4003095,11.08127
Officina 18,Verona,cowork,45.40270109999999,10.9799991
311 Verona,Verona,cowork,45.4306907,10.9995565
COWO® Coworking Verona Dossobuono di Villafranca,Verona,cowork,45.3899441,10.9036093
Penta Coworking - Villa Venier,Verona,cowork,45.41150820000001,10.8468788
lo spazio veronetta,Verona,cowork,45.4462804,11.0033996
Studio NILDE,Verona,cowork,45.4410467,11.0030911
Play Office,Verona,cowork,,
Laboratorio43,Verona,cowork,45.4162942,11.085033
Weego Creative Factory,Verona,cowork,45.3862675,11.0280599
CoworkingProjectRc,Messina,cowork,38.1166252,15.6522366
Temporary work,Messina,cowork,,
Coworking Light House,Messina,cowork,38.10204330000001,15.6431295
Colavoro Cowo,Messina,cowork,,
Laboratorio RADIC| - Sede Associazioni culturali Magnolia e GAStretto,Messina,cowork,38.0836507,15.6653528
Studio Stellantis,Messina,cowork,,
Lux Space - Coworking Messina,Messina,cowork,38.1800735,15.5549476
Islhub City Corner,Messina,cowork,38.19076099999999,15.5560903
Islhub Beach Corner,Messina,cowork,38.2372339,15.5771634
Working Sistems Picc.Soc.Coop Arl,Messina,cowork,38.197931,15.5517218
Innesta,Messina,cowork,,
Coworking Project,Padua,cowork,45.4938356,12.1010105
Coworking Project Camponogara,Padua,cowork,45.3847756,12.0718451
NETLAB coworking,Padua,cowork,45.4158568,11.9193683
Icenter TAG Padova,Padua,cowork,45.4099894,11.9122409
COWO® Coworking Padova Centro,Padua,cowork,45.4056124,11.8687369
City Coworkingarden e Sala Riunioni Padova,Padua,cowork,45.410156,11.9275852
Coworking Sanitario,Padua,cowork,45.41281000000001,11.8743739
Spazio 51,Padua,cowork,,
Smart Space Coworking,Padua,cowork,45.4123336,12.0985621
WorkOffice Padova,Padua,cowork,45.3921832,11.9452816
COFARE - Coworking e Sale Riunioni - Padova Stazione FS,Padua,cowork,45.4162741,11.8792599
Cowoo - CoWorking a Padova,Padua,cowork,45.3920265,11.9396544
Sellalab - Padova,Padua,cowork,45.3972449,11.8760851
H12 CoWorking,Padua,cowork,45.3376012,11.7667402
CO3 Business Center - Uffici arredati e spazi coworking,Padua,cowork,45.39658370000001,11.9383615
COWO® Coworking Padova Scrovegni,Padua,cowork,45.41320289999999,11.8849338
COWO® Coworking Padova Stazione,Padua,cowork,45.416286,11.8791795
Metodo Zero,Padua,cowork,45.41211699999999,11.8922422
BassiLab,Padua,cowork,45.4126218,11.8903021
COWO® Coworking Pianiga Venezia,Padua,cowork,45.45087909999999,12.0650943
COWO® Coworking Trieste Centro,Trieste,cowork,45.6534489,13.7728013
Co-Space - spazi di coworking-uffici ad ore,Trieste,cowork,45.8083917,13.5371708
Arcolab,Trieste,cowork,12.906262,77.597252
Office Sharing -SAGEMI-,Trieste,cowork,45.65307809999999,13.7738176
LABY - coworking & life,Trieste,cowork,45.6495414,13.7740167
Sala per Feste Riunioni Corsi & Eventi SPACELAB,Trieste,cowork,45.6463759,13.7779909
Coworking Office poslovno svetovanje d.o.o.,Trieste,cowork,45.549446,13.7288435
Coworking Trieste - Creative Studio,Trieste,cowork,45.6503871,13.7741975
Regus - Trieste - Riva Gulli,Trieste,cowork,45.6460613,13.760655
Simulware Srl,Trieste,cowork,45.6460806,13.760626
Gianluca Guerra - SEO Comunicazione e Marketing a Trieste,Trieste,cowork,45.6534489,13.7728013
workblock.hub coworking,Brescia,cowork,45.66771989999999,9.9573926
Coworking Endius,Brescia,cowork,45.5279572,10.2220375
WorkLodge,Brescia,cowork,29.9944074,-95.5740108
Ciceroom - Coworking e Affitto Uffici Temporanei,Brescia,cowork,45.5314562,10.2208525
MO.CA Makers Hub,Brescia,cowork,45.5351323,10.2231624
Franciacorta Business Center,Brescia,cowork,,
Smart Future il Campus,Brescia,cowork,45.5246252,10.2102432
regus skyline,Brescia,cowork,45.53991,10.2169052
Centro Minimi Sistemi,Brescia,cowork,45.5641746,9.9979712
absolu.m,Brescia,cowork,,
Ufficio Facile - Brescia Due,Brescia,cowork,45.5259018,10.2133771
Fornace Lab. | Spazio Coworking a Gavardo (Brescia),Brescia,cowork,45.57862,10.43081
Co Solution Srl,Brescia,cowork,,
Via Palazzo 6,Brescia,cowork,45.56769,9.99842
Regus - Brescia Skyline,Brescia,cowork,45.5361404,10.2100094
Centruffici Brescia Srl,Brescia,cowork,45.5256411,10.2118694
Villa Adhoc,Brescia,cowork,45.4608646,10.1736334
Clockbeats Music Group,Brescia,cowork,45.5447602,10.2158324
Voltaspazio,Brescia,cowork,45.5122054,10.2253878
Officina Liberty - CSMT,Brescia,cowork,45.6881525,10.1870239
Login Hub - Business Innovation Center,Taranto,cowork,40.4640111,17.2452366
Antro Della Sirena,Taranto,cowork,40.4738869,17.2315665
Liberalie Coworking,Taranto,cowork,40.539456,17.438208
Retroporto Colavoro,Taranto,cowork,40.4823444,17.224448
Cubolab,Taranto,cowork,,
Palazzo Ulmo,Taranto,cowork,40.4768694,17.227345
Spazio Business,Taranto,cowork,,
sviluppo & formazione group,Taranto,cowork,,
Ex Frantoio APS,Taranto,cowork,40.532788,17.4306941
Ammostro,Taranto,cowork,,
ZETA HUB - Coworking,Parma,cowork,44.760278,10.447607
Changes Coworking Collecchio,Parma,cowork,44.7726621,10.2593073
Changes Coworking Parma,Parma,cowork,44.7893498,10.3778273
Officine ON/OFF,Parma,cowork,44.813225,10.340399
E-SWITCH HUB srl,Parma,cowork,44.702099,10.3515647
COWO® Coworking Ponte Taro,Parma,cowork,44.82691459999999,10.2050595
B-Digital Hub,Parma,cowork,44.7034527,10.2383017
Esperia Business Center Srl,Parma,cowork,44.800414,10.333104
Officina delle Arti Audiovisive,Parma,cowork,44.7773378,10.3132052
Business Center HUB,Parma,cowork,44.7945708,10.3552363
Le Village by CA Parma,Parma,cowork,44.801241,10.3267322
Innova CW,Parma,cowork,44.8031063,10.3255029
SMarT Space,Parma,cowork,,
spazio libero per bambini,Parma,cowork,44.9295743,10.1163429
Square Business Center Parma,Parma,cowork,44.7992354,10.3395469
Uffici Sant'Ilario,Parma,cowork,44.7611572,10.4496863
Domiciliazione Parma,Parma,cowork,44.8003443,10.3332112
Domiciliazione Parma Emilia Est,Parma,cowork,44.7943423,10.3549478
Junto Coworking R-Nord,Modena,cowork,44.6551161,10.9336292
Coworking Modena Due,Modena,cowork,44.6360375,10.9001326
EDERA - Coworking and more,Modena,cowork,44.6520276,10.9140305
Modenacoworking,Modena,cowork,44.6409257,10.9130701
DOMINOSPACE - Coworking and Business Center,Modena,cowork,,
Suitek.Work,Modena,cowork,44.68004510000001,10.6862345
Colombo33,Modena,cowork,44.7747482,10.876233
EDERA Office,Modena,cowork,44.6513254,10.9150705
AREAW - Coworking,Modena,cowork,44.7715835,10.769082
Workabit,Modena,cowork,54.698046,25.3120533
Hub in Villa,Modena,cowork,44.5724288,10.8505365
Codima Spazio — Park,Modena,cowork,44.6403059,10.9278053
Studio Canaletto,Modena,cowork,44.659613,10.9293483
Mr.G Tea Boutique · Art Gallery · Co-Work · Meeting Room,Modena,cowork,44.6446125,10.9297287
colpolliceopponibile (CPO),Modena,cowork,44.762353,10.9304328
Il Centrino - Ufficio temporaneo,Modena,cowork,44.5385026,10.8127149
WUA - Creative Lab,Modena,cowork,44.6356783,10.9066268
Studio Loom,Modena,cowork,44.6514489,10.9352556
CA.OS camera oscura,Modena,cowork,44.6440519,10.9230724
Codima Spazio — Hub,Modena,cowork,44.6546326,10.9336417
CoworkingProjectRc,Reggio Calabria,cowork,38.1166252,15.6522366
Temporary work,Reggio Calabria,cowork,,
Coworking Light House,Reggio Calabria,cowork,38.10204330000001,15.6431295
Colavoro Cowo,Reggio Calabria,cowork,,
Laboratorio RADIC| - Sede Associazioni culturali Magnolia e GAStretto,Reggio Calabria,cowork,38.0836507,15.6653528
Studio Stellantis,Reggio Calabria,cowork,,
Lux Space - Coworking Messina,Reggio Calabria,cowork,38.1800735,15.5549476
Islhub City Corner,Reggio Calabria,cowork,38.19076099999999,15.5560903
Islhub Beach Corner,Reggio Calabria,cowork,38.2372339,15.5771634
Working Sistems Picc.Soc.Coop Arl,Reggio Calabria,cowork,38.197931,15.5517218
Innesta,Reggio Calabria,cowork,,
Impact Hub Reggio Emilia,Reggio Emilia,cowork,44.692347,10.6333764
Suitek.Work,Reggio Emilia,cowork,44.68004510000001,10.6862345
ZETA HUB - Coworking,Reggio Emilia,cowork,44.760278,10.447607
Colombo33,Reggio Emilia,cowork,44.7747482,10.876233
CoWorking in Chiostri,Reggio Emilia,cowork,44.6963781,10.6390064
AREAW - Coworking,Reggio Emilia,cowork,44.7715835,10.769082
Changes Coworking Parma,Reggio Emilia,cowork,44.7893498,10.3778273
COWO® Coworking Reggio Emilia CNA,Reggio Emilia,cowork,44.7093789,10.6060741
reFactory communication,Reggio Emilia,cowork,44.7012664,10.6363402
Pop Corner Lab,Reggio Emilia,cowork,44.6987439,10.6356674
Workabit,Reggio Emilia,cowork,54.698046,25.3120533
Hub in Villa,Reggio Emilia,cowork,44.5724288,10.8505365
To Be Studios,Reggio Emilia,cowork,44.6950152,10.6017747
Spazio Tricolore,Reggio Emilia,cowork,44.7096998,10.5971798
OFFICINE GATTAGLIO,Reggio Emilia,cowork,44.69452649999999,10.6214566
Il Centrino - Ufficio temporaneo,Reggio Emilia,cowork,44.5385026,10.8127149
CNA Reggio Est,Reggio Emilia,cowork,44.68068479999999,10.6372359
Coworking della Rosta,Reggio Emilia,cowork,44.686767,10.6383536
SMarT Space,Reggio Emilia,cowork,,
Uffici Sant'Ilario,Reggio Emilia,cowork,44.7611572,10.4496863
Hub Corciano,Perugia,cowork,43.1189769,12.2757854
Campus Office and Coworking,Perugia,cowork,43.107645,12.3523105
UNLAB,Perugia,cowork,,
Spazio Modu,Perugia,cowork,43.1123003,12.3921464
IM.IT. S.r.l.,Perugia,cowork,43.0410194,12.4768314
DATE social food Bastia Umbra,Perugia,cowork,43.05805400000001,12.5443911
Fondamenti Consulting,Perugia,cowork,43.11190879999999,12.3897795
Janus - Medical Center,Perugia,cowork,6.9124567,79.8871443
VIVI,Perugia,cowork,,
Consorzio Abn A & B Network Sociale Soc. Coop. Sociale,Perugia,cowork,43.1074157,12.3524511
Coworking Cowo®,Perugia,cowork,,
StudioS,Perugia,cowork,,
Darsena Multi Spazio,Rávena,cowork,44.4185312,12.2099439
Cresco,Rávena,cowork,,
Studio Immobilian Associato Coworking,Rávena,cowork,44.4109683,12.2018687
Affitto Uffici attrezzati e CoWorking Forli,Rávena,cowork,44.2516174,12.0815882
We.Are Coworking Conference Forli,Rávena,cowork,44.2366805,12.0838346
affitta camere Ravenna BLU DARSENA,Rávena,cowork,44.41747609999999,12.2101788
Spazio Fermi19 Coworking,Livorno,cowork,43.7165914,10.392793
SPAZIO coworking,Livorno,cowork,,
Daxolab Coworking Incubatore e Acceleratore di Startup,Livorno,cowork,43.54409,10.301228
NEST2HUB | Coworking Pisa,Livorno,cowork,43.689684,10.4295607
Coworking Cascina,Livorno,cowork,43.678113,10.534367
FLOW - BUSINESS CENTER,Livorno,cowork,43.3868429,10.4666457
Orti Pisani,Livorno,cowork,43.70806169999999,10.423674
Hangar creativi,Livorno,cowork,43.5353992,10.3033966
Montacchiello Campus,Livorno,cowork,43.65799029999999,10.4370683
carico massimo,Livorno,cowork,43.5591897,10.3090609
OpenPI,Livorno,cowork,,
Binatomy.Lab - Corsi e Consulenza Digitale,Livorno,cowork,43.713771,10.4037094
Casa del Popolo Heval,Livorno,cowork,43.5521663,10.3158011
Materia Prima Foundation,Livorno,cowork,43.5899087,10.5384598
coworking Pisa,Livorno,cowork,43.7228386,10.4016888
MY DESK,Livorno,cowork,,
My Office Pisa (business center),Livorno,cowork,43.6800433,10.4306982
Architetto Buquicchio Massimo,Livorno,cowork,43.655918,10.438667
Coworking,Livorno,cowork,,
Dr.ssa Simona Gianchecchi c/o Centro Coworking Livorno,Livorno,cowork,43.5579456,10.3160793
villanova coworking,Cagliari,cowork,39.2177067,9.117915499999999
Hub/Spoke Coworking,Cagliari,cowork,40.6108755,-89.461514
Coworking Sardinia,Cagliari,cowork,39.2398858,9.121589199999999
Opificio Coworking,Cagliari,cowork,39.2133569,9.117065199999999
Open Campus: Coworking Formazione Innovazione..,Cagliari,cowork,39.2278125,9.069801199999999
Обект 2,Cagliari,cowork,,
SmartOffice,Cagliari,cowork,34.064496,-84.173644
Supermatrice Coworking,Cagliari,cowork,39.2212401,9.1029482
Cultína ~ coworking creativo,Cagliari,cowork,39.2242393,9.1196354
ArtaRuga - Spazio Creativo,Cagliari,cowork,39.2178218,9.1179444
COWO® Coworking Cagliari Selargius,Cagliari,cowork,39.252983,9.085385300000002
COPERNICO CARLO FELICE,Cagliari,cowork,39.2152835,9.1121657
Artaruga,Cagliari,cowork,39.3090082,8.9678931
